material_idx,material_id,material_name,family_id,family_size,family_basis,series_id,series_size,category,major_oxide_sum_wt_percent,major_oxide_sum_rounded,major_oxide_fields_reported,major_oxide_closure_threshold,major_oxide_closure_excluded,stress_group,exclusion_reason,primary_include,cohort,complete_all10_unqualified,ood_score,radial_score,nearest_selection_train_distance,has_3mj,has_4mj,has_5mj,has_7mj,has_9mj
129,41d34,41D34,fam_cfb04d7a6aef,1,singleton,family_fam_cfb04d7a6aef,1,other,100.07,100.07,10,105.0,False,,,True,D_CORE,True,0.34619912160567656,0.2903199280340815,0.0,True,True,True,False,False
130,41d37,41D37,fam_395fb8150885,1,singleton,family_fam_395fb8150885,1,other,99.24000000000002,99.24,10,105.0,False,,,True,D_CORE,True,0.35491112409426684,0.29678019027133157,0.0,True,True,True,False,False
131,41d42,41D42,fam_504797ffbc64,1,singleton,family_fam_504797ffbc64,1,other,99.82000000000002,99.82,10,105.0,False,,,True,A_SHOT_VAL,True,0.3564487515637744,0.30263188978819716,0.0,True,True,True,False,False
132,41d9,41D9,fam_4bc423b843a1,1,singleton,family_fam_4bc423b843a1,1,other,99.86000000000003,99.86,10,105.0,False,,,True,D_CORE,True,0.3539456918856333,0.29878102874490314,0.0,True,True,True,False,False
133,42877m,42877M,fam_504cd1e18326,1,singleton,family_fam_504cd1e18326,1,other,95.91,95.91,9,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
134,43d0a,43D0A,fam_f89ac3eddd43,1,singleton,family_fam_f89ac3eddd43,1,other,98.95000000000002,98.95,10,105.0,False,,,True,D_CORE,True,0.43720996809620993,0.358667069531508,0.0,True,True,True,False,False
135,43d1,43D1,fam_11a1b4c8f310,1,singleton,family_fam_11a1b4c8f310,1,other,100.04000000000002,100.04,10,105.0,False,,,True,D_CORE,True,0.4565962786174085,0.36048238781672554,0.0,True,True,True,False,False
136,43d14,43D14,fam_677c623d7d50,1,singleton,family_fam_677c623d7d50,1,other,100.19999999999999,100.2,10,105.0,False,,,True,D_CORE,True,0.45359660882546327,0.3607894193362883,0.0,True,True,True,False,False
137,43d15,43D15,fam_1de50e2baa7f,1,singleton,family_fam_1de50e2baa7f,1,other,100.42,100.42,10,105.0,False,,,True,D_CORE,True,0.4641041342153901,0.3605831335268144,0.0,True,True,True,False,False
138,43d22,43D22,fam_a2f507ebe31a,1,singleton,family_fam_a2f507ebe31a,1,other,99.73000000000002,99.73,10,105.0,False,,,True,D_CORE,True,0.4530608073261491,0.3665415923630607,0.0,True,True,True,False,False
139,44d6,44D6,fam_c5c38aa508b0,1,singleton,family_fam_c5c38aa508b0,1,other,100.45000000000002,100.45,10,105.0,False,,,True,D_CORE,True,0.4125191322008346,0.3206811681540075,0.0,True,True,True,False,False
140,46436m,46436M,fam_03a2ec7023d0,1,singleton,family_fam_03a2ec7023d0,1,other,96.35,96.35,9,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
141,47d14,47D14,fam_adeb11f25df7,1,singleton,family_fam_adeb11f25df7,1,other,99.67000000000002,99.67,10,105.0,False,,,True,D_CORE,True,0.3486106487096723,0.2905732700126554,0.0,True,True,True,False,False
142,47d28,47D28,fam_2f85743f3db4,1,singleton,family_fam_2f85743f3db4,1,other,99.44,99.44,10,105.0,False,,,True,D_CORE,True,0.5421433732663443,0.40182169242099464,0.0,True,True,True,False,False
143,47d48,47D48,fam_8370a56548a0,1,singleton,family_fam_8370a56548a0,1,other,100.35000000000002,100.35,10,105.0,False,,,True,D_CORE,True,0.5598470218911727,0.40695239550456885,0.0,True,True,True,False,False
144,48d0a,48D0A,fam_da0345129d92,1,singleton,family_fam_da0345129d92,1,other,99.59,99.59,10,105.0,False,,,True,D_CORE,True,0.3792052593576548,0.3199068163544344,0.0,True,True,True,False,False
145,48d1,48D1,fam_c0c1fd97d5d0,1,singleton,family_fam_c0c1fd97d5d0,1,other,99.22,99.22,10,105.0,False,,,True,D_CORE,True,0.36771586134402484,0.30223081941038826,0.0,True,True,True,False,False
146,50d45,50D45,fam_0a6ffe818686,1,singleton,family_fam_0a6ffe818686,1,other,100.16,100.16,10,105.0,False,,,True,D_CORE,True,0.39877264888339914,0.30948807603331174,0.0,True,True,True,False,False
147,50d63,50D63,fam_81b8a552352a,1,singleton,family_fam_81b8a552352a,1,other,100.23000000000002,100.23,10,105.0,False,,,True,D_CORE,True,0.38191244468133445,0.30930916471728387,0.0,True,True,True,False,False
148,51d5,51D5,fam_439211464cfd,1,singleton,family_fam_439211464cfd,1,other,99.91999999999999,99.92,10,105.0,False,,,True,D_CORE,True,0.48202436109016444,0.35524596278314574,0.0,True,True,True,False,False
149,53d12,53D12,fam_61125ffb63ce,1,singleton,family_fam_61125ffb63ce,1,other,100.27,100.27,10,105.0,False,,,True,D_CORE,True,0.3376973064960031,0.2702973939663105,0.0,True,True,True,False,False
150,53d13,53D13,fam_9be96d07793e,1,singleton,family_fam_9be96d07793e,1,other,100.20000000000002,100.2,10,105.0,False,,,True,D_CORE,True,0.3352925011992455,0.2700838123043064,0.0,True,True,True,False,False
151,53d21,53D21,fam_97ce9ef81db9,1,singleton,family_fam_97ce9ef81db9,1,other,100.33999999999999,100.34,10,105.0,False,,,True,D_CORE,True,0.34143582651818544,0.2725329203042787,0.0,True,True,True,False,False
152,53d24,53D24,fam_1d6db50d4326,1,singleton,family_fam_1d6db50d4326,1,other,99.42999999999998,99.43,10,105.0,False,,,True,D_CORE,True,0.34051366493742397,0.2711142101800303,0.0,True,True,True,False,False
153,53d6,53D6,fam_9a0e1d397648,1,singleton,family_fam_9a0e1d397648,1,other,100.17,100.17,10,105.0,False,,,True,D_CORE,True,0.3299179599522785,0.26527198702885374,0.0,True,True,True,False,False
154,54939m,54939M,fam_6d2c73eccd36,1,singleton,family_fam_6d2c73eccd36,1,other,94.86999999999999,94.87,9,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
155,54940m,54940M,fam_816a9dfdb039,1,singleton,family_fam_816a9dfdb039,1,other,95.75999999999999,95.76,9,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
156,54941m,54941M,fam_ff0fa9bad762,1,singleton,family_fam_ff0fa9bad762,1,other,95.83,95.83,9,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
157,54942m,54942M,fam_473ed4a7fa7b,1,singleton,family_fam_473ed4a7fa7b,1,other,94.81999999999998,94.82,9,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
158,54943bm,54943BM,fam_bdcf34ab3f76,1,singleton,family_fam_bdcf34ab3f76,1,other,94.18999999999998,94.19,9,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
159,54944m,54944M,fam_dacd1056d5b4,1,singleton,family_fam_dacd1056d5b4,1,other,96.30999999999997,96.31,9,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
160,54947m,54947M,fam_2f733ee72b8e,1,singleton,family_fam_2f733ee72b8e,1,other,89.39999999999999,89.4,9,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
161,54949m,54949M,fam_79ef4d46404e,1,singleton,family_fam_79ef4d46404e,1,other,67.51,67.51,8,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
162,54d2,54D2,fam_5d8d642201d9,1,singleton,family_fam_5d8d642201d9,1,other,99.95000000000002,99.95,10,105.0,False,,,True,D_CORE,True,0.3421637307067275,0.27010628766630423,0.0,True,True,True,False,False
163,55d17,55D17,fam_77e95a0931c1,1,singleton,family_fam_77e95a0931c1,1,other,99.14999999999998,99.15,10,105.0,False,,,True,D_CORE,True,0.33446535910454883,0.26180912428329933,0.0,True,True,True,False,False
164,60d1,60D1,fam_01323f4b4608,1,singleton,family_fam_01323f4b4608,1,other,99.27,99.27,10,105.0,False,,,True,D_CORE,True,0.3087712115559823,0.252887662924725,0.0,True,True,True,False,False
165,60d10,60D10,fam_ac0ef5da7268,1,singleton,family_fam_ac0ef5da7268,1,other,99.80999999999999,99.81,10,105.0,False,,,True,D_CORE,True,0.3240649346941802,0.2562673327856255,0.0,True,True,True,False,False
166,60d29,60D29,fam_c848b2cbde63,1,singleton,family_fam_c848b2cbde63,1,other,99.50999999999999,99.51,10,105.0,False,,,True,D_CORE,True,0.30952634459033534,0.24744254530827717,0.0,True,True,True,False,False
167,62d11,62D11,fam_f93d1bc0f15d,1,singleton,family_fam_f93d1bc0f15d,1,other,99.99999999999999,100.0,10,105.0,False,,,True,D_CORE,True,0.3321681037673164,0.27216151976765623,0.0,True,True,True,False,False
168,62d7,62D7,fam_9e61177d9c05,1,singleton,family_fam_9e61177d9c05,1,other,99.80999999999999,99.81,10,105.0,False,,,True,D_CORE,True,0.3285221471936874,0.2699516822545465,0.0,True,True,True,False,False
169,63d1,63D1,fam_b3f8d347a8e7,1,singleton,family_fam_b3f8d347a8e7,1,other,99.72,99.72,10,105.0,False,,,True,D_CORE,True,0.4121539872990424,0.31185113768209827,0.0,True,True,True,False,False
170,63d3,63D3,fam_255ce228066e,1,singleton,family_fam_255ce228066e,1,other,99.98,99.98,10,105.0,False,,,True,D_CORE,True,0.4077585745594508,0.31170155977347147,0.0,True,True,True,False,False
171,65d13,65D13,fam_5ecac9dbaab6,1,singleton,family_fam_5ecac9dbaab6,1,other,99.97000000000001,99.97,10,105.0,False,,,True,D_CORE,True,0.36299206415739205,0.3021498775904035,0.0,True,True,True,False,False
172,65d4,65D4,fam_920939d18f35,1,singleton,family_fam_920939d18f35,1,other,99.77000000000001,99.77,10,105.0,False,,,True,D_CORE,True,0.3579141152309766,0.2999948786641293,0.0,True,True,True,False,False
173,65d42,65D42,fam_b11be6bd23bb,1,singleton,family_fam_b11be6bd23bb,1,other,100.05,100.05,10,105.0,False,,,True,D_CORE,True,0.48237941902748366,0.35047995762938605,0.0,True,True,True,False,False
174,65d55,65D55,fam_4b3a897fa658,1,singleton,family_fam_4b3a897fa658,1,other,99.49,99.49,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
175,65d56,65D56,fam_db8765c84d8b,1,singleton,family_fam_db8765c84d8b,1,other,99.82000000000001,99.82,10,105.0,False,,,True,D_CORE,True,0.41960423311384654,0.31849392881445115,0.0,True,True,True,False,False
176,68d12,68D12,fam_311890a5ef62,1,singleton,family_fam_311890a5ef62,1,other,100.14,100.14,10,105.0,False,,,True,A_SHOT_VAL,True,0.37559831803330923,0.30314846266311635,0.0,True,True,True,False,False
177,68d15,68D15,fam_abbe4ca8032a,1,singleton,family_fam_abbe4ca8032a,1,other,99.8,99.8,10,105.0,False,,,True,D_CORE,True,0.3235240149514156,0.24945771440013687,0.0,True,True,True,False,False
178,68d19,68D19,fam_c7bf7a1c511f,1,singleton,family_fam_c7bf7a1c511f,1,other,99.66,99.66,10,105.0,False,,,True,D_CORE,True,0.2784610434866712,0.22056868222607567,0.0,True,True,True,False,False
179,68d23,68D23,fam_2f958d93157b,1,singleton,family_fam_2f958d93157b,1,other,99.72,99.72,10,105.0,False,,,True,D_CORE,True,0.3496907323772478,0.2657461940448246,0.0,True,True,True,False,False
180,68d43,68D43,fam_89b23f6637f3,1,singleton,family_fam_89b23f6637f3,1,other,99.82000000000001,99.82,10,105.0,False,,,True,D_CORE,True,0.497138109736481,0.3805683123713736,0.0,True,True,True,False,False
181,68d50,68D50,fam_c2b266ef2cc4,1,singleton,family_fam_c2b266ef2cc4,1,other,100.36,100.36,10,105.0,False,,,True,D_CORE,True,0.5123541555313642,0.38628410670607805,0.0,True,True,True,False,False
182,68d51,68D51,fam_7cb85d6cd2fd,2,exact_chemistry,family_fam_7cb85d6cd2fd,2,other,99.69000000000003,99.69,10,105.0,False,,,True,A_SHOT_VAL,True,0.3395880902249472,0.26060203675656757,0.0,True,True,True,False,False
183,68d6,68D6,fam_12eb9b1535d2,1,singleton,family_fam_12eb9b1535d2,1,other,100.23000000000002,100.23,10,105.0,False,,,True,D_CORE,True,0.38512638811329725,0.3136698623767653,0.0,True,True,True,False,False
184,6d23,6D23,fam_169964a66974,1,singleton,family_fam_169964a66974,1,other,100.25999999999999,100.26,10,105.0,False,,,True,D_CORE,True,0.3913772904055214,0.3148961155444753,0.0,True,True,True,False,False
185,6d59,6D59,fam_f1f1d76b97fc,1,singleton,family_fam_f1f1d76b97fc,1,other,99.76,99.76,10,105.0,False,,,True,V_IN,True,0.43689075072246686,0.3496925062985499,0.016107785713911367,True,True,True,False,False
186,6d8,6D8,fam_01ce27d51bd1,1,singleton,family_fam_01ce27d51bd1,1,other,100.24,100.24,10,105.0,False,,,True,D_CORE,True,0.38681470472045304,0.3120916170499673,0.0,True,True,True,False,False
187,6d9,6D9,fam_e3da88df1bb1,1,singleton,family_fam_e3da88df1bb1,1,other,99.86,99.86,10,105.0,False,,,True,D_CORE,True,0.41534281423510394,0.32561042055299655,0.0,True,True,True,False,False
188,7028h,7028H,fam_96bed852b735,1,singleton,family_fam_96bed852b735,1,other,100.4,100.4,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
189,70d24,70D24,fam_21784770af53,1,singleton,family_fam_21784770af53,1,other,99.56,99.56,10,105.0,False,,,True,D_CORE,True,0.5268124141382008,0.3561299220384581,0.0,True,True,True,False,False
190,70d50,70D50,fam_f6f687350185,1,singleton,family_fam_f6f687350185,1,other,99.36,99.36,10,105.0,False,,,True,A_SHOT_VAL,True,0.29468922911829487,0.24728852525627548,0.0,True,True,True,False,False
191,70d52,70D52,fam_124f8fd2175a,1,singleton,family_fam_124f8fd2175a,1,other,99.68000000000002,99.68,10,105.0,False,,,True,D_CORE,True,0.2938630765227709,0.2514336085359993,0.0,True,True,True,False,False
192,72d1,72D1,fam_9709550984bf,1,singleton,family_fam_9709550984bf,1,other,99.45000000000003,99.45,10,105.0,False,,,True,D_CORE,True,0.7489987954167452,0.46455681370668866,0.0,True,True,True,False,False
193,72d15,72D15,fam_de8e318e9d73,1,singleton,family_fam_de8e318e9d73,1,other,100.69,100.69,10,105.0,False,,,True,D_CORE,True,0.5330096964250568,0.41755578967947576,0.0,True,True,True,False,False
194,72d34,72D34,fam_ad76e61bdb43,1,singleton,family_fam_ad76e61bdb43,1,other,100.14,100.14,10,105.0,False,,,True,D_CORE,True,0.4499360104576891,0.3364965702484025,0.0,True,True,True,False,False
195,72d53,72D53,fam_206f8635f49a,1,singleton,family_fam_206f8635f49a,1,other,99.93,99.93,10,105.0,False,,,True,D_CORE,True,0.4876420110779988,0.3585762530917171,0.0,True,True,True,False,False
196,72d67,72D67,fam_e4f0ab0f7cb0,1,singleton,family_fam_e4f0ab0f7cb0,1,other,99.63999999999999,99.64,10,105.0,False,,,True,D_CORE,True,0.5125362598358156,0.3914992279502948,0.0,True,True,True,False,False
197,7301h,7301H,fam_388bc973748e,1,singleton,family_fam_388bc973748e,1,other,100.64000000000001,100.64,10,105.0,False,,,True,D_CORE,True,0.7454212830753706,0.5307063261514872,0.0,True,True,True,False,False
198,73d13,73D13,fam_88cf72c1c901,1,singleton,family_fam_88cf72c1c901,1,other,100.47000000000001,100.47,10,105.0,False,,,True,A_SEEN_TEST,True,0.5483657676473115,0.43048694428676965,0.0,True,True,True,False,False
199,75d3,75D3,fam_3c366af87576,1,singleton,family_fam_3c366af87576,1,other,100.39,100.39,10,105.0,False,,,True,D_CORE,True,0.792263254404917,0.4938629659437166,0.0,True,True,True,False,False
200,77d7,77D7,fam_09e32e4e5cdc,1,singleton,family_fam_09e32e4e5cdc,1,other,100.36,100.36,10,105.0,False,,,True,D_CORE,True,0.5953944780251204,0.4475246435395116,0.0,True,True,True,False,False
201,78d1,78D1,fam_4595c3d3b064,2,exact_chemistry,family_fam_4595c3d3b064,2,other,99.64000000000001,99.64,10,105.0,False,,,True,D_CORE,True,0.3313626228280069,0.2776929929025722,0.0,True,True,True,False,False
202,78d5,78D5,fam_b8025f30528b,1,singleton,family_fam_b8025f30528b,1,other,99.82000000000004,99.82,10,105.0,False,,,True,D_CORE,True,,,,True,False,True,True,False
203,78d7,78D7,fam_89926b6dd942,1,singleton,family_fam_89926b6dd942,1,other,99.87000000000002,99.87,10,105.0,False,,,True,D_CORE,True,0.34924781550948314,0.2845513649062752,0.0,True,True,True,False,False
204,78dtype1,78DTYPE1,fam_4595c3d3b064,2,exact_chemistry,family_fam_4595c3d3b064,2,other,99.64000000000001,99.64,10,105.0,False,,,True,D_CORE,True,0.3313626228280069,0.2776929929025722,0.0,True,True,True,False,False
205,7d1,7D1,fam_63bdac7cf8a3,1,singleton,family_fam_63bdac7cf8a3,1,other,99.58999999999999,99.59,10,105.0,False,,,True,D_CORE,True,0.4243260617441168,0.3223342914676263,0.0,True,True,True,False,False
206,7d16,7D16,fam_d03570eb072c,1,singleton,family_fam_d03570eb072c,1,other,99.63,99.63,10,105.0,False,,,True,A_SHOT_VAL,True,0.4329225027756795,0.34814470320263907,0.0,True,True,True,False,False
207,7d8,7D8,fam_843c8d02d2bb,1,singleton,family_fam_843c8d02d2bb,1,other,100.38,100.38,10,105.0,False,,,True,D_CORE,True,0.4134994186203477,0.32277442729952543,0.0,True,True,True,False,False
208,81d1,81D1,fam_506d5ff76cdb,1,singleton,family_fam_506d5ff76cdb,1,other,100.07000000000001,100.07,10,105.0,False,,,True,D_CORE,True,0.3480686126392508,0.27336074768018975,0.0,True,True,True,False,False
209,81d4,81D4,fam_e42024238911,1,singleton,family_fam_e42024238911,1,other,100.27000000000001,100.27,10,105.0,False,,,True,D_CORE,True,0.3274452196353294,0.2687786733274094,0.0,True,True,True,False,False
210,83m,83M,fam_1675abd6e7e6,1,singleton,family_fam_1675abd6e7e6,1,other,87.63000000000001,87.63,10,105.0,False,,,True,T_OOD,True,1.46936031864096,0.9066726551195794,1.2480663540781511,True,True,True,False,False
211,845l,845L,fam_bbc2b122ae13,1,singleton,family_fam_bbc2b122ae13,1,other,100.08,100.08,10,105.0,False,,,True,D_CORE,False,,,,True,False,True,True,True
212,84br,84BR,fam_386777834234,1,singleton,family_fam_386777834234,1,other,98.19999999999999,98.2,9,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
213,84m,84M,fam_bc020fd9d0e8,1,singleton,family_fam_bc020fd9d0e8,1,other,92.7,92.7,10,105.0,False,,,True,D_CORE,True,0.4491202548964621,0.35273274222486906,0.0,True,True,True,False,False
214,85m,85M,fam_1514923d3b46,1,singleton,family_fam_1514923d3b46,1,other,92.41,92.41,10,105.0,False,,,True,T_IN,True,0.43564516895275274,0.33974830255783545,0.2029117266997625,True,True,True,False,False
215,86bm,86BM,fam_d105a0107908,1,singleton,family_fam_d105a0107908,1,other,98.83999999999999,98.84,9,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
216,8901h,8901H,fam_903b5d701fb3,1,singleton,family_fam_903b5d701fb3,1,other,99.21000000000001,99.21,10,105.0,False,,,True,D_CORE,True,0.923128138463198,0.6531467940455038,0.0,True,True,True,False,False
217,8902h,8902H,fam_7c42a40d0930,1,singleton,family_fam_7c42a40d0930,1,other,99.26,99.26,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
218,8905h,8905H,fam_1dbc15452f42,1,singleton,family_fam_1dbc15452f42,1,other,99.50999999999998,99.51,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
219,8906h,8906H,fam_d635b83983b2,1,singleton,family_fam_d635b83983b2,1,other,103.14999999999999,103.15,10,105.0,False,,,True,A_SEEN_TEST,True,0.8020006541623181,0.5994499893023418,0.0,True,True,True,False,False
220,8909h,8909H,fam_a4150e22bebb,1,singleton,family_fam_a4150e22bebb,1,other,101.87000000000002,101.87,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
221,8914h,8914H,fam_767b87060184,1,singleton,family_fam_767b87060184,1,other,98.88,98.88,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
222,8918h,8918H,fam_b536eb8d905e,1,singleton,family_fam_b536eb8d905e,1,other,99.05000000000003,99.05,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
223,8919h,8919H,fam_c6d36111ef85,1,singleton,family_fam_c6d36111ef85,1,other,98.56000000000003,98.56,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
224,8920h,8920H,fam_f8136a29e65c,1,singleton,family_fam_f8136a29e65c,1,other,103.15,103.15,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
225,8922h,8922H,fam_0a2d58d1b129,1,singleton,family_fam_0a2d58d1b129,1,other,99.2,99.2,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
226,8d11,8D11,fam_18364424790c,1,singleton,family_fam_18364424790c,1,other,99.33,99.33,10,105.0,False,,,True,D_CORE,True,0.4298514029492069,0.3296071604543384,0.0,True,True,True,False,False
227,8d19,8D19,fam_0936b40f2bf0,1,singleton,family_fam_0936b40f2bf0,1,other,100.48000000000002,100.48,10,105.0,False,,,True,A_SHOT_VAL,True,0.42980527587760387,0.33879177576799135,0.0,True,True,True,False,False
228,8d5,8D5,fam_e3a1103db22c,1,singleton,family_fam_e3a1103db22c,1,other,100.32000000000001,100.32,10,105.0,False,,,True,D_CORE,True,0.4293816570474731,0.32888447445167107,0.0,True,True,True,False,False
229,907a,907A,fam_e9c8ddd34258,1,singleton,family_fam_e9c8ddd34258,1,other,100.5,100.5,9,105.0,False,,,True,D_CORE,False,,,,True,False,True,True,True
230,9105h,9105H,fam_a638cfdf9b32,1,singleton,family_fam_a638cfdf9b32,1,other,99.33999999999999,99.34,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
231,9107h,9107H,fam_c7bb751de05a,1,singleton,family_fam_c7bb751de05a,1,other,102.14999999999999,102.15,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
232,9108h,9108H,fam_3fce768cd1bc,1,singleton,family_fam_3fce768cd1bc,1,other,102.64,102.64,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
233,9112a,9112A,fam_247bf5dae463,1,singleton,family_fam_247bf5dae463,1,other,99.54,99.54,10,105.0,False,,,True,V_OOD,True,1.5410032259048465,1.06659470575711,1.0642806879532913,True,True,True,False,False
